NumPage,NumLot,MarkerNew,LotName,ShopRating,CountReviews,Born(mm/yyyy),ODO km,PriceEur,NetPriceEur,href
34,7,-,Mercedes-Benz GLC 220 d 4M AHK+DISTR+VERK.ASS+SPURH+ILS+COMAND,4.7 ,97,04/2019,74226,37900,31849,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AHK-DISTR-VERK.ASS/vhc:car,pgn:34,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/344893655.html"
34,8,-,Mercedes-Benz GLC 220 d 4M Kamera Navi AHK LED SHZ el.Heck,5 ,8,01/2019,71750,37925,31870,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-Kamera-Navi-AHK/vhc:car,pgn:34,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350927232.html"
34,9,-,Mercedes-Benz GLC 220 d 4M AHK+Distronic+Kamera+LED+Navi+FAP,4.8 ,18,08/2017,82500,37950,31891,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AHK-Distronic/vhc:car,pgn:34,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/333703628.html"
34,10,-,Mercedes-Benz GLC 220 d 4M AHK+Distronic+Kamera+LED+Navi+FAP,4 ,2,08/2017,82500,37950,31891,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AHK-Distronic/vhc:car,pgn:34,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/333703626.html"
35,1,-,Mercedes-Benz GLC 220 d 4 matic *COMAND*DISTRO*MEMORY*HEADUP*,4.5 ,64,09/2018,45900,37980,31916,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4-matic-COMAND-DISTRO/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351458604.html"
35,2,-,Mercedes-Benz GLC 220 d 4M Exclusive 9-G LED AHK NAVI Stdhzg ,4.9 ,48,07/2017,68160,37980,37980,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-Exclusive-9-G-LED/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/347027290.html"
35,3,-,Mercedes-Benz GLC 220 d 4M COMAND AHK ILS Standheizung,4.6 ,61,07/2018,41448,37990,31924,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-COMAND-AHK-ILS/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351589594.html"
35,4,-,Mercedes-Benz GLC 220 d 4Matic*AMG-Line*Pano*LED*Alcantara*,4.6 ,48,02/2018,46000,37990,37990,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AMG-Line-Pano/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351279928.html"
35,5,-,Mercedes-Benz GLC 220d 4Matic AMG / 360°KAMERA - LEDER - LED,4.6 ,8,06/2018,109800,37990,31924,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220d-4Matic-AMG-360-KAMERA/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349354247.html"
35,6,Новое,Mercedes-Benz Mercedes GLC 220d 4 Matic,0,0,09/2018,48000,38000,38000,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-Mercedes-GLC-220d-4-Matic/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351924038.html"
35,7,Новое,Mercedes-Benz Mercedes-Benz GLC 220 D 4Matic AMG Line mi...,0,0,01/2018,52000,38000,38000,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-Mercedes-Benz-GLC-220-D-4Matic/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351894249.html"
35,8,-,Mercedes-Benz GLC 220 220d 4MATIC Sport Edition | Panoramadak,4.7 ,10,03/2019,103335,38173,31548,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-220d-4MATIC-Sport/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/346850416.html"
35,9,-,Mercedes-Benz GLC 220d 9G AMG LINE ALLRAD ALCANTARA 110T...,0,0,05/2018,110000,38200,38200,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220d-9G-AMG-LINE-ALLRAD/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349573755.html"
35,10,-,Mercedes-Benz GLC 220 d 4M AMG EXCLUSIVE KAMERA PANO LED AHK,4.3 ,11,09/2018,72783,38220,38220,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-EXCLUSIVE/vhc:car,pgn:35,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349356773.html"
36,1,-,Mercedes-Benz GLC 220 d 4M Leder schwarz Navi LED SHZ PDC,5 ,21,01/2019,37400,38225,32122,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-Leder-schwarz-Navi/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/345189389.html"
36,2,Новое,Mercedes-Benz GLC 220 d 4M AMG-Sport/Navi/LED/Cam/Pano/Totw/20,4.3 ,52,03/2018,76034,38390,32261,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-Sport-Navi-LED/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351831367.html"
36,3,-,Mercedes-Benz GLC 220 d 4M AMG Navi LED Distronic Kamera,4.4 ,32,08/2018,54250,38390,32261,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-Navi-LED/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351709587.html"
36,4,-,Mercedes-Benz GLC 220 d 4M Exclusive/AHK/LED/Kamera/Pano,4.8 ,60,08/2018,93399,38390,38390,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-Exclusive-AHK-LED/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/347844606.html"
36,5,-,Mercedes-Benz GLC 220d Exclusive 4M Burmester|Navi|LED,4.1 ,217,06/2018,39116,38440,32303,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220d-Exclusive-4M-Burmester/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351473418.html"
36,6,-,Mercedes-Benz GLC 220 d 4M AMG-LINE+LED-ILS+PANO+EL.HECKKLAPPE,4.9 ,58,08/2017,49937,38440,38440,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-LINE-LED-ILS/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/334117090.html"
36,7,-,Mercedes-Benz GLC 220 d 4M OFF-Road LED Comand AHK Sitzheizung,4.4 ,83,03/2019,31590,38480,32336,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-OFF-Road-LED/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/333637767.html"
36,8,Новое,Mercedes-Benz MERCEDES-BENZ GLC 220 d 4Matic Business km 55.79,0,0,03/2019,55791,38490,31549,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-MERCEDES-BENZ-GLC-220-d-4Matic/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351805510.html"
36,9,Новое,Mercedes-Benz GLC 220 Coupe d 4Matic Navi Leder LED,3.4 ,20,05/2017,120611,38500,32353,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-Coupe-d-4Matic-Navi/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351884283.html"
36,10,-,Mercedes-Benz Mercedes-Benz GLC  Glc 220 d 4Matic Sport,0,0,10/2018,55148,38500,31557,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-Mercedes-Benz-GLC-Glc-220-d/vhc:car,pgn:36,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350883523.html"
37,1,-,Mercedes-Benz GLC 220 d 4M AMG NAVI+LED+PANO+AHK+DISTR+PTS+SHZ,4.5 ,46,01/2018,64450,38589,32428,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-NAVI-LED-PANO/vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/345177631.html"
37,2,-,Mercedes-Benz GLC 220 d 4-Matic BusinessSol. AMG*ALED*Panorama,4.2 ,9,03/2019,104600,38600,38600,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4-Matic-BusinessSol./vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351723211.html"
37,3,-,Mercedes-Benz GLC 220 d 4Matic AHK LED Navi RKam Exclusive,4.5 ,28,09/2019,93941,38624,32457,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AHK-LED-Navi/vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/346560055.html"
37,4,-,Mercedes-Benz GLC 220 d 4MATIC Exclusive LED Kamera Navi PDC,4.4 ,51,02/2019,62800,38750,32563,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4MATIC-Exclusive-LED/vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350329745.html"
37,5,-,Mercedes-Benz GLC 220 d 4Matic AMG Line LED Pano AHK 360°,4.4 ,79,03/2018,72053,38760,32571,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AMG-Line-LED/vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351083048.html"
37,6,-,Mercedes-Benz GLC 220 d 4Matic AHK+PARKTRONIC+TEMPO+SITZHZ+LED,4.6 ,19,02/2019,78909,38760,38760,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AHK-PARKTRONIC/vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/333641347.html"
37,7,-,Mercedes-Benz GLC 220 d 4Matic AHK+PARKTRONIC+TEMPO+SITZHZ+LED,4.2 ,9,02/2019,78909,38760,38760,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AHK-PARKTRONIC/vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/333641344.html"
37,8,-,Mercedes-Benz GLC 220 d 4MATIC Exclusive/Burmester/Comand,4.4 ,25,02/2019,69200,38800,32605,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4MATIC-Exclusive/vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351694389.html"
37,9,-,Mercedes-Benz MERCEDES-BENZ GLC 220 d 4Matic Sport navi led te,0,0,03/2019,46877,38800,38800,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-MERCEDES-BENZ-GLC-220-d-4Matic/vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349706661.html"
37,10,-,Mercedes-Benz GLC 220 d 4M AMG*Pano*LED*ParkAssist*Kamera*Navi,4.5 ,48,01/2018,90603,38849,32646,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-Pano-LED/vhc:car,pgn:37,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350184538.html"
38,1,-,Mercedes-Benz GLC -Klasse GLC 220 d 4Matic |AMG-LINE|NIGHT-PAK,4.9 ,127,08/2018,52600,38850,38850,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-Klasse-GLC-220-d-4Matic-AMG/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/347775343.html"
38,2,-,Mercedes-Benz GLC 220 d 4M AMG+Comand+Distronic+LED+AHK+Kamera,4.8 ,14,04/2019,105843,38869,32663,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-AMG-Comand/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/341225973.html"
38,3,-,Mercedes-Benz GLC 220 d 4M Navigation+LED-HP+OFFRoad+EHeck+RFK,4.5 ,43,04/2019,51477,38885,32676,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-Navigation-LED-HP/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351480828.html"
38,4,-,Mercedes-Benz GLC 220 d 4M LED Kamera Sitzh Sitzkomfort PTS 9G,4.5 ,64,10/2019,57691,38890,32681,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-LED-Kamera-Sitzh/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350984371.html"
38,5,-,Mercedes-Benz GLC 220d 9G 4M AMG*Night*LED*Pano*Comand*Standh.,4.9 ,72,08/2017,59876,38890,32681,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220d-9G-4M-AMG-Night-LED/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/345792886.html"
38,6,Новое,Mercedes-Benz MERCEDES NEW Classe GLC 220 d 4Matic 9GTRONIC *A,0,0,02/2019,86157,38900,38900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-MERCEDES-NEW-Classe-GLC-220-d/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351882821.html"
38,7,-,Mercedes-Benz GLC 220 d 4M Panoramadach AHK,4.4 ,95,06/2019,65778,38900,38900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4M-Panoramadach-AHK/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351168468.html"
38,8,-,Mercedes-Benz GLC 220 d 4 Matic Sport-Kamera-AHK-Garantie,4.7 ,17,01/2017,80000,38900,38900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4-Matic-Sport-Kamera/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/339280416.html"
38,9,-,Mercedes-Benz GLC -Klasse 220 d 4Matic,4 ,36,09/2019,41000,38900,38900,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-Klasse-220-d-4Matic/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/334656281.html"
38,10,-,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC,4.8 ,13,12/2018,123000,38900,32689,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-9G-TRONIC/vhc:car,pgn:38,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351612102.html"
39,1,-,Mercedes-Benz GLC 220 d 4Matic,4.2 ,5,06/2018,68200,38920,38920,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic/vhc:car,pgn:39,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351389167.html"
39,2,-,Mercedes-Benz MERCEDES-BENZ GLC 220 d 4Matic Exclusive,0,0,11/2018,47000,38950,38950,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-MERCEDES-BENZ-GLC-220-d-4Matic/vhc:car,pgn:39,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/350760788.html"
39,3,-,Mercedes-Benz GLC 220 d 4Matic Navi LED 1. Hd. Scheckheft,4.7 ,17,08/2017,62487,38950,38950,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-Navi-LED-1./vhc:car,pgn:39,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349898495.html"
39,4,-,Mercedes-Benz GLC220d 4M AMG Line MAGNO|NIGHT|PANO|LED|20ZOLL,4.7 ,37,07/2017,66000,38977,38977,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC220d-4M-AMG-Line-MAGNO-NIGHT/vhc:car,pgn:39,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/347791635.html"
39,5,-,Mercedes-Benz GLC 220d 4M 2x AMG-LINE ILS-LED DISTRO SPUR KAM,4.6 ,81,03/2019,70000,38980,32756,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220d-4M-2x-AMG-LINE-ILS-LED/vhc:car,pgn:39,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/340337793.html"
39,6,Новое,Mercedes-Benz GLC 220d 4Matic AMG Line Aut. *LED*PANO*AHK*CAM*,4 ,73,10/2018,45004,38990,38990,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220d-4Matic-AMG-Line-Aut./vhc:car,pgn:39,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/351769712.html"
39,7,-,Mercedes-Benz GLC 220 d 4Matic AMG Night LED Distronic 360Kame,4.6 ,60,07/2018,74623,38990,32765,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Mercedes-Benz-GLC-220-d-4Matic-AMG-Night-LED/vhc:car,pgn:39,pgs:10,srt:price,sro:asc,ms1:17200_253_d,frn:2017,frx:2019,ful:hybrid_diesel!diesel!lpg,mlx:125000/pg:vipcar/349313041.html"
